Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       2/2           Reactor::addFdToReactor(int, void (*)(int)) [535]
[564]    0.0    0.00    0.00       2         std::vector<pollfd, std::allocator<pollfd> >::push_back(pollfd const&) [564]
                0.00    0.00       2/3           std::vector<pollfd, std::allocator<pollfd> >::end() [513]
                0.00    0.00       2/2           void std::vector<pollfd, std::allocator<pollfd> >::_M_realloc_insert<pollfd const&>(__gnu_cxx::__normal_iterator<pollfd*, std::vector<pollfd, std::allocator<pollfd> > >, pollfd const&) [563]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<void (*)(int), std::allocator<void (*)(int)> >::push_back(void (* const&)(int)) [566]
[565]    0.0    0.00    0.00       2         void std::vector<void (*)(int), std::allocator<void (*)(int)> >::_M_realloc_insert<void (* const&)(int)>(__gnu_cxx::__normal_iterator<void (**)(int), std::vector<void (*)(int), std::allocator<void (*)(int)> > >, void (* const&)(int)) [565]
                0.00    0.00       4/5           std::_Vector_base<void (*)(int), std::allocator<void (*)(int)> >::_M_get_Tp_allocator() [356]
                0.00    0.00       4/11          __gnu_cxx::__normal_iterator<void (**)(int), std::vector<void (*)(int), std::allocator<void (*)(int)> > >::base() const [220]
                0.00    0.00       4/4           std::vector<void (*)(int), std::allocator<void (*)(int)> >::_S_relocate(void (**)(int), void (**)(int), void (**)(int), std::allocator<void (*)(int)>&) [437]
                0.00    0.00       2/2           std::vector<void (*)(int), std::allocator<void (*)(int)> >::_M_check_len(unsigned long, char const*) const [549]
                0.00    0.00       2/4           std::vector<void (*)(int), std::allocator<void (*)(int)> >::begin() [439]
                0.00    0.00       2/2           __gnu_cxx::__normal_iterator<void (**)(int), std::vector<void (*)(int), std::allocator<void (*)(int)> > >::difference_type __gnu_cxx::operator-<void (**)(int), std::vector<void (*)(int), std::allocator<void (*)(int)> > >(__gnu_cxx::__normal_iterator<void (**)(int), std::vector<void (*)(int), std::allocator<void (*)(int)> > > const&, __gnu_cxx::__normal_iterator<void (**)(int), std::vector<void (*)(int), std::allocator<void (*)(int)> > > const&) [543]
                0.00    0.00       2/2           std::_Vector_base<void (*)(int), std::allocator<void (*)(int)> >::_M_allocate(unsigned long) [552]
                0.00    0.00       2/14          void (* const&std::forward<void (* const&)(int)>(std::remove_reference<void (* const&)(int)>::type&))(int) [180]
                0.00    0.00       2/6           void std::allocator_traits<std::allocator<void (*)(int)> >::construct<void (*)(int), void (* const&)(int)>(std::allocator<void (*)(int)>&, void (**)(int), void (* const&)(int)) [325]
                0.00    0.00       2/3           std::_Vector_base<void (*)(int), std::allocator<void (*)(int)> >::_M_deallocate(void (**)(int), unsigned long) [497]
-----------------------------------------------
                0.00    0.00       2/2           Reactor::addFdToReactor(int, void (*)(int)) [535]
[566]    0.0    0.00    0.00       2         std::vector<void (*)(int), std::allocator<void (*)(int)> >::push_back(void (* const&)(int)) [566]
                0.00    0.00       2/3           std::vector<void (*)(int), std::allocator<void (*)(int)> >::end() [514]
                0.00    0.00       2/2           void std::vector<void (*)(int), std::allocator<void (*)(int)> >::_M_realloc_insert<void (* const&)(int)>(__gnu_cxx::__normal_iterator<void (**)(int), std::vector<void (*)(int), std::allocator<void (*)(int)> > >, void (* const&)(int)) [565]
-----------------------------------------------
                0.00    0.00       1/2           bool __gnu_cxx::__ops::_Iter_comp_iter<kruskal(Graph&)::{lambda(Edge, Edge)#1}>::operator()<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >) [607]
                0.00    0.00       1/2           bool __gnu_cxx::__ops::_Val_comp_iter<kruskal(Graph&)::{lambda(Edge, Edge)#1}>::operator()<Edge, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > >(Edge&, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >) [605]
[567]    0.0    0.00    0.00       2         kruskal(Graph&)::{lambda(Edge, Edge)#1}::operator()(Edge, Edge) const [567]
-----------------------------------------------
                0.00    0.00       1/1           Reactor::call_func(int) [269]
[568]    0.0    0.00    0.00       1         reactor_accept(int) [568]
                0.00    0.00       1/3           std::unique_ptr<Reactor, std::default_delete<Reactor> >::operator->() const [480]
                0.00    0.00       1/2           Reactor::addFdToReactor(int, void (*)(int)) [535]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I_num [697]
[569]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [569]
                0.00    0.00       1/1           Graph::Graph() [581]
                0.00    0.00       1/1           Tree::Tree() [578]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN7ReactorC2EiPFviE [696]
[570]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [570]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__Z6minKeyRKSt6vectorIiSaIiEERKS_IbSaIbEEi [695]
[571]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [571]
-----------------------------------------------
                0.00    0.00       1/1           proccessCommand(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int) [286]
[572]    0.0    0.00    0.00       1         kruskal(Graph&) [572]
                0.00    0.00      18/475         std::vector<int, std::allocator<int> >::operator[](unsigned long) [16]
                0.00    0.00      15/480         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) [15]
                0.00    0.00       4/8           findRoot(std::vector<int, std::allocator<int> >&, int) [266]
                0.00    0.00       3/14          std::allocator<int>::allocator() [170]
                0.00    0.00       3/180         std::allocator<int>::~allocator() [18]
                0.00    0.00       3/83          std::vector<int, std::allocator<int> >::~vector() [44]
                0.00    0.00       3/6           bool __gnu_cxx::operator!=<Edge*, std::vector<Edge, std::allocator<Edge> > >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > const&, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > const&) [310]
                0.00    0.00       3/36          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [96]
                0.00    0.00       2/2           std::vector<Edge, std::allocator<Edge> >::push_back(Edge&&) [562]
                0.00    0.00       2/6           std::vector<Edge, std::allocator<Edge> >::end() [330]
                0.00    0.00       2/4           std::vector<Edge, std::allocator<Edge> >::begin() [431]
                0.00    0.00       2/10          std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [243]
                0.00    0.00       2/9           __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >::operator*() const [251]
                0.00    0.00       2/2           unionSets(std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, int, int) [534]
                0.00    0.00       2/3           __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >::operator++() [472]
                0.00    0.00       1/4           Graph::getV() const [371]
                0.00    0.00       1/1           std::vector<Edge, std::allocator<Edge> >::vector() [666]
                0.00    0.00       1/4           Graph::getAdj() const [372]
                0.00    0.00       1/1           void std::sort<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, kruskal(Graph&)::{lambda(Edge, Edge)#1}>(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, kruskal(Graph&)::{lambda(Edge, Edge)#1}) [684]
                0.00    0.00       1/4           std::vector<int, std::allocator<int> >::vector(unsigned long, std::allocator<int> const&) [441]
                0.00    0.00       1/18          std::allocator<std::vector<int, std::allocator<int> > >::allocator() [146]
                0.00    0.00       1/6           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(unsigned long, std::vector<int, std::allocator<int> > const&, std::allocator<std::vector<int, std::allocator<int> > > const&) [335]
                0.00    0.00       1/66          std::allocator<std::vector<int, std::allocator<int> > >::~allocator() [70]
                0.00    0.00       1/12          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [208]
                0.00    0.00       1/4           Tree::Tree(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >) [366]
                0.00    0.00       1/1           std::vector<Edge, std::allocator<Edge> >::~vector() [667]
-----------------------------------------------
                0.00    0.00       1/1           main [12]
[573]    0.0    0.00    0.00       1         Listener(int) [573]
                0.00    0.00       1/19          std::__cxx11::to_string(int) [133]
-----------------------------------------------
                0.00    0.00       1/1           calc(int) [359]
[574]    0.0    0.00    0.00       1         Tree::avgDistance() [574]
                0.00    0.00       8/480         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) [15]
                0.00    0.00       8/475         std::vector<int, std::allocator<int> >::operator[](unsigned long) [16]
-----------------------------------------------
                0.00    0.00       1/1           calc(int) [359]
[575]    0.0    0.00    0.00       1         Tree::calc_weight() [575]
                0.00    0.00       5/480         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) [15]
                0.00    0.00       5/475         std::vector<int, std::allocator<int> >::operator[](unsigned long) [16]
-----------------------------------------------
                0.00    0.00       1/1           calc(int) [359]
[576]    0.0    0.00    0.00       1         Tree::maxDistance() [576]
                0.00    0.00      31/480         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) [15]
                0.00    0.00      19/475         std::vector<int, std::allocator<int> >::operator[](unsigned long) [16]
                0.00    0.00      12/159         std::vector<int, std::allocator<int> >::size() const [22]
                0.00    0.00       4/51          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::size() const [73]
-----------------------------------------------
                0.00    0.00       1/1           calc(int) [359]
[577]    0.0    0.00    0.00       1         Tree::minDistance() [577]
                0.00    0.00      22/480         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) [15]
                0.00    0.00      12/159         std::vector<int, std::allocator<int> >::size() const [22]
                0.00    0.00      10/475         std::vector<int, std::allocator<int> >::operator[](unsigned long) [16]
                0.00    0.00       4/51          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::size() const [73]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [569]
[578]    0.0    0.00    0.00       1         Tree::Tree() [578]
                0.00    0.00       2/12          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector() [209]
-----------------------------------------------
                0.00    0.00       1/1           proccessCommand(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int) [286]
[579]    0.0    0.00    0.00       1         Graph::removeEdge(int, int) [579]
                0.00    0.00       1/480         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) [15]
                0.00    0.00       1/475         std::vector<int, std::allocator<int> >::operator[](unsigned long) [16]
-----------------------------------------------
                0.00    0.00       1/1           proccessCommand(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int) [286]
[580]    0.0    0.00    0.00       1         Graph::Graph(int, int) [580]
                0.00    0.00       1/12          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector() [209]
                0.00    0.00       1/18          std::allocator<std::vector<int, std::allocator<int> > >::allocator() [146]
                0.00    0.00       1/14          std::allocator<int>::allocator() [170]
                0.00    0.00       1/10          std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [243]
                0.00    0.00       1/6           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(unsigned long, std::vector<int, std::allocator<int> > const&, std::allocator<std::vector<int, std::allocator<int> > > const&) [335]
                0.00    0.00       1/6           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator=(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&&) [337]
                0.00    0.00       1/36          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [96]
                0.00    0.00       1/83          std::vector<int, std::allocator<int> >::~vector() [44]
                0.00    0.00       1/180         std::allocator<int>::~allocator() [18]
                0.00    0.00       1/66          std::allocator<std::vector<int, std::allocator<int> > >::~allocator() [70]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [569]
[581]    0.0    0.00    0.00       1         Graph::Graph() [581]
                0.00    0.00       1/12          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector() [209]
-----------------------------------------------
                0.00    0.00       1/1           proccessCommand(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int) [286]
[582]    0.0    0.00    0.00       1         Graph::~Graph() [582]
                0.00    0.00       2/36          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [96]
-----------------------------------------------
                0.00    0.00       1/1           proccessCommand(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int) [286]
[583]    0.0    0.00    0.00       1         Graph::operator=(Graph&&) [583]
                0.00    0.00       1/6           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator=(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&&) [337]
-----------------------------------------------
                0.00    0.00       1/1           proccessCommand(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int) [286]
[584]    0.0    0.00    0.00       1         Reactor::removeFdFromReactor(int) [584]
                0.00    0.00       2/26          std::vector<pollfd, std::allocator<pollfd> >::operator[](unsigned long) [107]
                0.00    0.00       2/49          std::vector<pollfd, std::allocator<pollfd> >::size() const [74]
                0.00    0.00       1/4           std::vector<pollfd, std::allocator<pollfd> >::begin() [435]
                0.00    0.00       1/3           __gnu_cxx::__normal_iterator<pollfd*, std::vector<pollfd, std::allocator<pollfd> > >::operator+(long) const [476]
                0.00    0.00       1/1           __gnu_cxx::__normal_iterator<pollfd const*, std::vector<pollfd, std::allocator<pollfd> > >::__normal_iterator<pollfd*>(__gnu_cxx::__normal_iterator<pollfd*, __gnu_cxx::__enable_if<std::__are_same<pollfd*, pollfd*>::__value, std::vector<pollfd, std::allocator<pollfd> > >::__type> const&) [600]
                0.00    0.00       1/1           std::vector<pollfd, std::allocator<pollfd> >::erase(__gnu_cxx::__normal_iterator<pollfd const*, std::vector<pollfd, std::allocator<pollfd> > >) [668]
                0.00    0.00       1/4           std::vector<void (*)(int), std::allocator<void (*)(int)> >::begin() [439]
                0.00    0.00       1/3           __gnu_cxx::__normal_iterator<void (**)(int), std::vector<void (*)(int), std::allocator<void (*)(int)> > >::operator+(long) const [477]
                0.00    0.00       1/1           __gnu_cxx::__normal_iterator<void (* const*)(int), std::vector<void (*)(int), std::allocator<void (*)(int)> > >::__normal_iterator<void (**)(int)>(__gnu_cxx::__normal_iterator<void (**)(int), __gnu_cxx::__enable_if<std::__are_same<void (**)(int), void (**)(int)>::__value, std::vector<void (*)(int), std::allocator<void (*)(int)> > >::__type> const&) [603]
                0.00    0.00       1/1           std::vector<void (*)(int), std::allocator<void (*)(int)> >::erase(__gnu_cxx::__normal_iterator<void (* const*)(int), std::vector<void (*)(int), std::allocator<void (*)(int)> > >) [672]
-----------------------------------------------
                0.00    0.00       1/1           main [12]
[585]    0.0    0.00    0.00       1         Reactor::run() [585]
                0.00    0.00      23/23          Reactor::size() [113]
                0.00    0.00      16/16          Reactor::readyToRead(int) [159]
                0.00    0.00       8/8           Reactor::new_poll() [268]
                0.00    0.00       8/16          std::vector<void (*)(int), std::allocator<void (*)(int)> >::size() const [160]
                0.00    0.00       8/49          std::vector<pollfd, std::allocator<pollfd> >::size() const [74]
                0.00    0.00       8/8           Reactor::call_func(int) [269]
-----------------------------------------------
                0.00    0.00       1/1           std::_MakeUniq<Reactor>::__single_object std::make_unique<Reactor, int&, void (&)(int)>(int&, void (&)(int)) [676]
[586]    0.0    0.00    0.00       1         Reactor::Reactor(int, void (*)(int)) [586]
                0.00    0.00       1/1           std::vector<pollfd, std::allocator<pollfd> >::vector() [670]
                0.00    0.00       1/1           std::vector<void (*)(int), std::allocator<void (*)(int)> >::vector() [674]
                0.00    0.00       1/2           Reactor::addFdToReactor(int, void (*)(int)) [535]
-----------------------------------------------
                0.00    0.00       1/1           std::default_delete<Reactor>::operator()(Reactor*) const [616]
[587]    0.0    0.00    0.00       1         Reactor::~Reactor() [587]
                0.00    0.00       1/1           std::vector<void (*)(int), std::allocator<void (*)(int)> >::~vector() [675]
                0.00    0.00       1/1           std::vector<pollfd, std::allocator<pollfd> >::~vector() [671]
-----------------------------------------------
                0.00    0.00       1/1           proccessCommand(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int) [286]
[588]    0.0    0.00    0.00       1         PipeLine::join() [588]
                0.00    0.00       4/12          std::vector<ActiveObject, std::allocator<ActiveObject> >::operator[](unsigned long) [207]
                0.00    0.00       4/4           ActiveObject::join() [361]
-----------------------------------------------
                0.00    0.00       1/1           proccessCommand(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int) [286]
[589]    0.0    0.00    0.00       1         PipeLine::start(void (*)(int)) [589]
                0.00    0.00       8/12          std::vector<ActiveObject, std::allocator<ActiveObject> >::operator[](unsigned long) [207]
                0.00    0.00       4/4           ActiveObject::request(void (*)(int)) [363]
                0.00    0.00       4/4           ActiveObject::start() [362]
-----------------------------------------------
                0.00    0.00       1/1           proccessCommand(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int) [286]
[590]    0.0    0.00    0.00       1         PipeLine::PipeLine(int) [590]
                0.00    0.00       4/4           ActiveObject::ActiveObject(int) [364]
                0.00    0.00       4/4           std::vector<ActiveObject, std::allocator<ActiveObject> >::push_back(ActiveObject&&) [427]
                0.00    0.00       4/11          ActiveObject::~ActiveObject() [215]
                0.00    0.00       1/1           std::vector<ActiveObject, std::allocator<ActiveObject> >::vector() [664]
-----------------------------------------------
                0.00    0.00       1/1           proccessCommand(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int) [286]
[591]    0.0    0.00    0.00       1         PipeLine::~PipeLine() [591]
                0.00    0.00       1/1           std::vector<ActiveObject, std::allocator<ActiveObject> >::~vector() [665]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<ActiveObject>::allocator() [619]
[592]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<ActiveObject>::new_allocator() [592]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<ActiveObject>::~allocator() [620]
[593]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<ActiveObject>::~new_allocator() [593]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<Edge>::allocator() [621]
[594]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<Edge>::new_allocator() [594]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<Edge>::~allocator() [622]
[595]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<Edge>::~new_allocator() [595]
-----------------------------------------------
                0.00    0.00       1/1           void std::allocator_traits<std::allocator<pollfd> >::destroy<pollfd>(std::allocator<pollfd>&, pollfd*) [662]
[596]    0.0    0.00    0.00       1         void __gnu_cxx::new_allocator<pollfd>::destroy<pollfd>(pollfd*) [596]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<pollfd>::allocator() [623]
[597]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<pollfd>::new_allocator() [597]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<pollfd>::~allocator() [624]
[598]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<pollfd>::~new_allocator() [598]
-----------------------------------------------
                0.00    0.00       1/1           void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Val_comp_iter<kruskal(Graph&)::{lambda(Edge, Edge)#1}> >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Val_comp_iter<kruskal(Graph&)::{lambda(Edge, Edge)#1}>) [680]
[599]    0.0    0.00    0.00       1         __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >::operator--() [599]
-----------------------------------------------
                0.00    0.00       1/1           Reactor::removeFdFromReactor(int) [584]
[600]    0.0    0.00    0.00       1         __gnu_cxx::__normal_iterator<pollfd const*, std::vector<pollfd, std::allocator<pollfd> > >::__normal_iterator<pollfd*>(__gnu_cxx::__normal_iterator<pollfd*, __gnu_cxx::__enable_if<std::__are_same<pollfd*, pollfd*>::__value, std::vector<pollfd, std::allocator<pollfd> > >::__type> const&) [600]
                0.00    0.00       1/11          __gnu_cxx::__normal_iterator<pollfd*, std::vector<pollfd, std::allocator<pollfd> > >::base() const [219]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<pollfd, std::allocator<pollfd> >::cbegin() const [617]
[601]    0.0    0.00    0.00       1         __gnu_cxx::__normal_iterator<pollfd const*, std::vector<pollfd, std::allocator<pollfd> > >::__normal_iterator(pollfd const* const&) [601]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<void (*)(int), std::allocator<void (*)(int)> >::cbegin() const [618]
[602]    0.0    0.00    0.00       1         __gnu_cxx::__normal_iterator<void (* const*)(int), std::vector<void (*)(int), std::allocator<void (*)(int)> > >::__normal_iterator(void (* const* const&)(int)) [602]
-----------------------------------------------
                0.00    0.00       1/1           Reactor::removeFdFromReactor(int) [584]
[603]    0.0    0.00    0.00       1         __gnu_cxx::__normal_iterator<void (* const*)(int), std::vector<void (*)(int), std::allocator<void (*)(int)> > >::__normal_iterator<void (**)(int)>(__gnu_cxx::__normal_iterator<void (**)(int), __gnu_cxx::__enable_if<std::__are_same<void (**)(int), void (**)(int)>::__value, std::vector<void (*)(int), std::allocator<void (*)(int)> > >::__type> const&) [603]
                0.00    0.00       1/11          __gnu_cxx::__normal_iterator<void (**)(int), std::vector<void (*)(int), std::allocator<void (*)(int)> > >::base() const [220]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::__ops::_Val_comp_iter<kruskal(Graph&)::{lambda(Edge, Edge)#1}> __gnu_cxx::__ops::__val_comp_iter<kruskal(Graph&)::{lambda(Edge, Edge)#1}>(__gnu_cxx::__ops::_Iter_comp_iter<kruskal(Graph&)::{lambda(Edge, Edge)#1}>) [608]
[604]    0.0    0.00    0.00       1         __gnu_cxx::__ops::_Val_comp_iter<kruskal(Graph&)::{lambda(Edge, Edge)#1}>::_Val_comp_iter(__gnu_cxx::__ops::_Iter_comp_iter<kruskal(Graph&)::{lambda(Edge, Edge)#1}>&&) [604]
                0.00    0.00       1/3           std::remove_reference<kruskal(Graph&)::{lambda(Edge, Edge)#1}&>::type&& std::move<kruskal(Graph&)::{lambda(Edge, Edge)#1}&>(kruskal(Graph&)::{lambda(Edge, Edge)#1}&) [531]
-----------------------------------------------
                0.00    0.00       1/1           void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Val_comp_iter<kruskal(Graph&)::{lambda(Edge, Edge)#1}> >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Val_comp_iter<kruskal(Graph&)::{lambda(Edge, Edge)#1}>) [680]
[605]    0.0    0.00    0.00       1         bool __gnu_cxx::__ops::_Val_comp_iter<kruskal(Graph&)::{lambda(Edge, Edge)#1}>::operator()<Edge, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > >(Edge&, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >) [605]
                0.00    0.00       1/9           __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >::operator*() const [251]
                0.00    0.00       1/2           kruskal(Graph&)::{lambda(Edge, Edge)#1}::operator()(Edge, Edge) const [567]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::__ops::_Iter_comp_iter<kruskal(Graph&)::{lambda(Edge, Edge)#1}> __gnu_cxx::__ops::__iter_comp_iter<kruskal(Graph&)::{lambda(Edge, Edge)#1}>(kruskal(Graph&)::{lambda(Edge, Edge)#1}) [609]
[606]    0.0    0.00    0.00       1         __gnu_cxx::__ops::_Iter_comp_iter<kruskal(Graph&)::{lambda(Edge, Edge)#1}>::_Iter_comp_iter(kruskal(Graph&)::{lambda(Edge, Edge)#1}) [606]
                0.00    0.00       1/3           std::remove_reference<kruskal(Graph&)::{lambda(Edge, Edge)#1}&>::type&& std::move<kruskal(Graph&)::{lambda(Edge, Edge)#1}&>(kruskal(Graph&)::{lambda(Edge, Edge)#1}&) [531]
-----------------------------------------------
                0.00    0.00       1/1           void std::__insertion_sort<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Iter_comp_iter<kruskal(Graph&)::{lambda(Edge, Edge)#1}> >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Iter_comp_iter<kruskal(Graph&)::{lambda(Edge, Edge)#1}>) [677]
[607]    0.0    0.00    0.00       1         bool __gnu_cxx::__ops::_Iter_comp_iter<kruskal(Graph&)::{lambda(Edge, Edge)#1}>::operator()<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >) [607]
                0.00    0.00       2/9           __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >::operator*() const [251]
                0.00    0.00       1/2           kruskal(Graph&)::{lambda(Edge, Edge)#1}::operator()(Edge, Edge) const [567]
-----------------------------------------------
                0.00    0.00       1/1           void std::__insertion_sort<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Iter_comp_iter<kruskal(Graph&)::{lambda(Edge, Edge)#1}> >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Iter_comp_iter<kruskal(Graph&)::{lambda(Edge, Edge)#1}>) [677]
